1,117.30227275,119.958333333,0.00174241666667
2,119.136363667,121.333333333,0.00105295833333
3,120.8598485,123.666666667,0.000791625
4,119.215530333,122.166666667,0.000674291666667
5,124.029545458,127.5,0.000603166666667
6,124.285984833,128.166666667,0.00054275
7,124.085984833,127.291666667,0.000506333333333
8,126.446590917,129.041666667,0.000477
9,127.398863583,130.083333333,0.000454791666667
10,128.839772708,131.75,0.000404833333333
11,128.046212125,132.125,0.000371625
12,127.651136375,131.583333333,0.000342
13,128.73522725,132.375,0.000311333333333
14,130.023106083,133.666666667,0.000292875
15,130.307954542,134.291666667,0.000279041666667
16,130.293560583,134.125,0.000271708333333
17,130.609469708,134.291666667,0.000244375
18,132.559469708,136.333333333,0.000233375
19,130.957954542,133.625,0.000230708333333
20,131.900378792,134.583333333,0.000215958333333
21,134.001515125,136.708333333,0.000198458333333
22,131.411363625,133.875,0.000190625
23,134.064394,136.541666667,0.000177291666667
24,134.043181875,135.875,0.000178166666667
25,134.67727275,136.666666667,0.000162416666667
26,135.766287917,138.083333333,0.000155583333333
27,137.054545458,139.5,0.000157208333333
28,137.406818167,139.25,0.000149958333333
29,137.082575792,139.333333333,0.00014475
30,139.871590917,141.75,0.000144916666667
31,138.943560625,140.666666667,0.000140333333333
32,140.228409125,142.125,0.000144875
33,140.142045458,142.041666667,0.000134833333333
34,142.3223485,144.125,0.0001335
35,143.396212167,145.125,0.00013275
36,143.595075792,145.125,0.000131583333333
37,145.580681833,147.166666667,0.000129458333333
38,145.443939375,147.583333333,0.000129666666667
39,146.144697,147.958333333,0.000130458333333
40,147.128787875,149.208333333,0.000127625
41,148.093939375,149.625,0.000125
42,149.501136375,150.875,0.00012525
43,149.016287875,150.666666667,0.000127041666667
44,151.583333333,153.083333333,0.000125666666667
45,151.435606083,152.875,0.000130625
46,153.399621208,154.791666667,0.000126708333333
47,154.365151542,156.0,0.000127291666667
48,155.101136333,156.833333333,0.000124541666667
49,156.346590875,158.041666667,0.000130666666667
50,157.036363667,158.208333333,0.000129833333333
51,157.774242458,159.0,0.000123916666667
52,159.04772725,160.583333333,0.000125541666667
53,159.928030333,161.333333333,0.000125791666667
54,160.959469667,162.625,0.000128333333333
55,161.915909083,162.833333333,0.000123833333333
56,162.9723485,164.083333333,0.00012675
57,162.699242458,164.041666667,0.000153875
58,163.363257625,164.708333333,0.000156375
59,162.598106083,164.041666667,0.000158666666667
60,163.275378792,164.75,0.000147458333333
61,163.501515125,165.0,0.000152041666667
62,162.920454542,164.416666667,0.000154916666667
63,164.062121208,165.416666667,0.000147083333333
64,164.004924167,165.333333333,0.000145791666667
65,165.948106083,167.25,0.000135666666667
66,166.193939417,167.166666667,0.000147708333333
67,166.489772708,167.666666667,0.000142208333333
68,166.334090875,167.416666667,0.000137958333333
69,166.567045458,167.75,0.000133416666667
70,167.120833333,168.375,0.000137875
71,167.037878833,168.208333333,0.000140708333333
72,166.73522725,167.791666667,0.000143875
73,167.034090833,168.208333333,0.00013775
74,166.865909125,168.125,0.000140166666667
75,167.226515208,168.5,0.000136291666667
76,167.359090917,168.5,0.0001335
77,167.444697,168.5,0.000135208333333
78,167.192361083,168.416666667,0.000133333333333
79,167.870454583,168.875,0.000132208333333
80,167.512878792,168.75,0.000133708333333
81,167.763636417,168.833333333,0.000134375
82,168.140909125,169.291666667,0.000135875
83,167.957070625,169.0,0.000130458333333
84,168.276515208,169.25,0.000133958333333
85,168.296590958,169.375,0.00013175
86,168.5410985,169.625,0.000132125
87,168.76022725,169.583333333,0.000128208333333
88,168.6875,169.791666667,0.0001365
89,168.714772708,169.791666667,0.000131916666667
90,169.138825708,170.208333333,0.000129291666667
91,168.929166708,170.208333333,0.000129875
92,169.524242458,170.75,0.000133125
93,169.106818125,170.083333333,0.000131291666667
94,169.696590917,170.75,0.000134916666667
95,169.559469708,170.625,0.000129083333333
96,170.4473485,171.708333333,0.000131666666667
97,170.0276515,171.416666667,0.000131958333333
98,170.215151458,171.375,0.00013
99,170.435984875,171.583333333,0.00013625
100,170.385984875,171.75,0.000131541666667
101,170.682197,171.916666667,0.000127166666667
102,170.401136375,171.708333333,0.000127833333333
103,171.166666708,172.416666667,0.00012875
104,170.800757542,172.041666667,0.000128583333333
105,171.071212208,172.291666667,0.000129625
106,171.73181825,172.75,0.000129833333333
107,171.536363708,172.625,0.000128416666667
108,171.817045458,172.916666667,0.00013375
109,172.025757583,172.958333333,0.000127541666667
110,172.333712125,173.208333333,0.000127958333333
111,172.361742417,173.333333333,0.000129541666667
112,172.226894042,173.333333333,0.00012525
