nthreads,energy,time,power,speedup
1,169.381481478,1.71537710909,98.7429997636,1.0
2,93.950193529,0.935019854545,100.479356745,1.83458896702
3,67.4102309421,0.665294545455,101.3238894,2.57837242288
4,69.8540748968,0.689370763636,101.330196436,2.48832297448
5,38.0208703202,0.362405854545,104.912406473,4.73330407767
6,37.5923129498,0.358704090909,104.800346309,4.78215094995
7,37.9226102779,0.361562036364,104.885487036,4.74435072427
8,36.4950113175,0.346658854545,105.276443509,4.9483147094
9,27.9762596288,0.257232436364,108.758677655,6.66858788627
10,26.4160943378,0.241632345455,109.323502564,7.09912038417
11,27.0848213416,0.248042854545,109.194120473,6.91564815376
12,27.2417049092,0.249599472727,109.141676509,6.87251896147
13,21.3956485253,0.190005218182,112.605583836,9.02805262669
14,21.5714789781,0.191132727273,112.861252418,8.97479533499
15,21.5024892701,0.190564581818,112.835706745,9.00155261132
16,20.5676679802,0.181632181818,113.238016382,9.44423555297
17,18.1109876307,0.156034981818,116.070046727,10.9935418911
18,18.0167171204,0.154806509091,116.382167818,11.0807815457
19,18.6410969316,0.160704618182,115.996025145,10.6740996525
20,18.1625622065,0.156370509091,116.150815855,10.9699528323
21,16.0035602546,0.134975927273,118.566033055,12.7087632865
22,15.7688599972,0.1325932,118.9266116,12.9371423956
23,16.3825466004,0.138438254545,118.338292073,12.3909183536
24,15.0556050232,0.126132509091,119.363399109,13.5998016804
25,14.4566229343,0.118543890909,121.951648655,14.470396542
26,14.50529989,0.118951072727,121.943413855,14.4208628788
27,14.4902827433,0.118583109091,122.195166364,14.4656108466
28,13.958992422,0.113889618182,122.565977873,15.0617513385
29,13.2871921816,0.106027509091,125.318347055,16.178604249
30,13.4461375566,0.107875836364,124.644572964,15.9014026395
31,13.2449840161,0.105954618182,125.006198345,16.1897342327
32,12.9425777004,0.103274509091,125.322093655,16.6098790901
33,12.6338460249,0.0990318363636,127.573581273,17.3214712771
34,12.2297497436,0.0961249090909,127.227685927,17.8452923942
35,12.5089549533,0.0982381636364,127.332947709,17.4614126078
36,11.7588230581,0.0921798363636,127.563939382,18.6090274919
37,12.0016047456,0.0922718181818,130.067933873,18.5904769505
38,11.7286744798,0.0898398909091,130.550853982,19.0937131794
39,11.9565868479,0.0924269090909,129.362617073,18.5592824207
40,11.3402629564,0.0867730181818,130.688815418,19.7685541547
41,11.2171353589,0.0840391454545,133.475123982,20.4116438811
42,11.0093892578,0.0822287454545,133.887355291,20.8610395259
43,11.0642750329,0.0825910181818,133.964628073,20.7695358025
44,10.5725062108,0.0786018727273,134.507052364,21.8236162775
45,10.5904452186,0.0775987090909,136.477079873,22.1057428556
46,10.6071947359,0.0775508727273,136.777245218,22.1193785288
47,10.5035066849,0.0764764909091,137.342947618,22.430123149
48,9.82631011567,0.0710094,138.380413236,24.1570427168
49,10.7599235914,0.0778992545455,138.126143236,22.0204560249
50,10.8486263684,0.0782271272727,138.681129509,21.9281618653
51,10.7527818979,0.0772219636364,139.245123945,22.2135909049
52,9.91709781761,0.0701941818182,141.280909055,24.4375967446
53,10.5218870049,0.0739652363636,142.254490382,23.1916666994
54,10.4199025784,0.0734690909091,141.8270248,23.3482827658
55,10.5769651283,0.0741249818182,142.690964218,23.1416867433
56,9.84806721964,0.0683379636364,144.108292018,25.1013787625
57,12.5318093347,0.0913324363636,137.210938782,18.7816856463
58,12.5016721739,0.0898837818182,139.087073564,19.0843895794
59,12.673939682,0.0918037818182,138.054657782,18.6852553905
60,9.86263407155,0.0686543090909,143.656446364,24.9857165822
61,12.356598499,0.0894566181818,138.129506236,19.1755193071
62,12.3715733011,0.0884031272727,139.944973473,19.4040319841
63,12.7224789873,0.0923469454545,137.768270782,18.575352987
64,9.97256606485,0.0697813090909,142.911707945,24.5821858523
65,10.7903274987,0.0772026363636,139.7663086,22.2191519602
66,10.9197711946,0.0770157636364,141.786183491,22.2730649947
67,10.691943985,0.0766980545455,139.403066327,22.3653275074
68,8.0999561436,0.0546243818182,148.284628109,31.4031399898
69,10.188036168,0.0725666,140.395666436,23.6386589573
70,10.2633328445,0.0723833636364,141.791322327,23.6984995297
71,9.90144564219,0.0701502,141.146363691,24.4529182966
72,7.99240919322,0.0535248727273,149.321404909,32.0482239693
73,9.89371483319,0.0702742545455,140.787190091,24.4097517674
74,9.88927222397,0.0686585818182,144.035486345,24.9841616833
75,9.49793558583,0.0667252545455,142.343939345,25.7080639224
76,7.57859521844,0.0502755818182,150.741074382,34.1194879712
77,9.42506683777,0.0662293818182,142.309449055,25.9005453773
78,9.70592990927,0.0674228909091,143.956003345,25.4420581195
79,9.6455451626,0.0676877090909,142.500688709,25.3425198183
80,7.59048778516,0.0499171636364,152.061680436,34.3644747443
81,9.48753537389,0.0670978181818,141.398567509,25.5653187477
82,9.7236487757,0.0671611636364,144.780826436,25.5412059025
83,9.23298164036,0.0640119272727,144.238457327,26.7977731991
84,7.81068724657,0.0523283636364,149.262975255,32.7810195062
85,9.27977939795,0.064734,143.352479345,26.4988585456
86,9.1904255667,0.0634405090909,144.866831909,27.0391447621
87,8.88742289241,0.0612461090909,145.110000036,28.0079360886
88,7.36418275371,0.0489007090909,150.594600582,35.0787778129
89,8.91472779978,0.0620176727273,143.744958618,27.6594885563
90,8.9228219003,0.0616738181818,144.677630855,27.8137005242
91,8.61185607476,0.0598223636364,143.957134945,28.6745124201
92,7.52355611261,0.0501321818182,150.074380164,34.2170846526
93,8.81639534643,0.0613618909091,143.678677691,27.9550887966
94,8.50758924894,0.0578399090909,147.088565364,29.6573271994
95,8.45742101831,0.0577332727273,146.491279964,29.7121058284
96,7.13491228174,0.0470583272727,151.618484873,36.4521479727
97,8.40260305474,0.0582838181818,144.166997236,29.4314470569
98,8.93613753163,0.0614382727273,145.449035836,27.9203342305
