1,111.928409063,114.0625,0.0034505
2,111.1795455,112.875,0.0069981875
3,113.067045437,114.75,0.0066135
4,114.19772725,115.875,0.0046895625
5,114.919886375,117.0,0.004778875
6,116.627840937,118.125,0.0051725
7,118.052272688,119.1875,0.0037870625
8,119.055681812,120.5,0.0041145
9,119.59147725,120.6875,0.0042985625
10,120.510227312,122.625,0.0044003125
11,121.919886375,123.4375,0.004536625
12,122.980681812,123.9375,0.0040571875
13,123.639204562,125.875,0.0040636875
14,124.547727313,125.8125,0.0043435
15,125.41022725,126.625,0.0045665
16,126.879545437,128.625,0.0040545625
17,128.349431875,129.0625,0.004158
18,128.49375,129.25,0.0043229375
19,128.763636375,129.0625,0.0039979375
20,130.80852275,132.125,0.00393425
21,129.665909125,130.5,0.004460625
22,131.471022688,132.875,0.0046716875
23,132.697159125,133.8125,0.003774
24,133.296590875,134.1875,0.004069
25,134.713068187,135.8125,0.0042364375
26,135.147159063,136.0,0.00440025
27,138.805681812,139.6875,0.0038319375
28,139.301136375,140.625,0.004073
29,137.975,139.0,0.004253625
30,143.963068187,145.1875,0.0042485
31,142.097727312,143.375,0.0039269375
32,144.030113625,145.625,0.0045146875
33,146.406818125,147.4375,0.0041485625
34,145.218181875,146.25,0.004612125
35,147.990340875,149.3125,0.003985
36,149.193181875,150.5,0.004223875
37,149.863636375,151.0,0.0042779375
38,150.615909125,151.6875,0.004506
39,152.11022725,153.25,0.0039795625
40,152.51477275,153.75,0.004287125
41,153.318181813,155.375,0.004540625
42,154.324431813,155.875,0.0045869375
43,155.919318125,157.25,0.0041630625
44,156.6295455,157.6875,0.0044296875
45,157.090909125,158.875,0.0044410625
46,158.776136313,159.9375,0.004116125
47,159.78125,161.0625,0.0042446875
48,160.057954625,161.1875,0.004386
49,160.794886375,161.9375,0.004571875
50,162.26022725,163.5625,0.004056
51,163.60625,165.3125,0.00417275
52,163.591477313,165.0,0.0043540625
53,164.148863625,165.875,0.00472025
54,166.12102275,167.6875,0.004071375
55,166.064204562,167.9375,0.0043026875
56,166.35625,168.125,0.0045879375
57,166.271590812,167.9375,0.0048949375
58,167.403409063,168.875,0.00440075
59,167.128409125,169.25,0.004668
60,167.54318175,169.1875,0.0047763125
61,167.001704625,169.0625,0.005008
62,168.2107955,169.875,0.0044288125
63,168.24375,169.9375,0.004668375
64,167.878598563,169.6875,0.004855375
65,167.607954562,169.3125,0.005533375
66,169.015909063,171.0,0.0047604375
67,168.9,170.8125,0.0049808125
68,168.802841,170.5,0.0051783125
69,168.600000062,170.25,0.0053355
70,169.577840938,171.3125,0.0049276875
71,169.127840937,171.0625,0.005233125
72,168.761931875,170.5,0.005424125
73,168.958522812,171.3125,0.0055464375
74,169.691477312,171.8125,0.004844
75,170.67897725,172.875,0.0051423125
76,169.799431813,171.8125,0.0052685625
77,169.886931875,171.625,0.0054290625
78,170.874431813,172.9375,0.004901625
79,170.101136438,172.375,0.005164
80,169.894318062,171.3125,0.005416375
81,169.937500125,171.625,0.0056258125
82,172.0125,173.9375,0.00481475
83,171.524431813,173.9375,0.00512475
84,170.977272688,173.4375,0.0053238125
85,170.520454625,172.875,0.005528875
86,171.942613687,173.9375,0.0049911875
87,172.472159187,174.3125,0.0052046875
88,171.56647725,173.9375,0.0054219375
89,171.242045438,174.0625,0.005596875
90,172.86306825,175.0,0.0048755
91,172.677840875,174.6875,0.00515575
92,172.909659187,174.5625,0.0052596875
93,172.909659125,174.6875,0.005517125
94,174.326704563,176.6875,0.0048719375
95,173.744886313,175.75,0.005126625
96,173.640909125,175.5625,0.0053385
97,173.344318187,175.4375,0.005498625
98,174.844697,176.8125,0.0049335
99,174.130113625,176.375,0.005248875
100,174.238068188,176.5,0.005327625
101,174.191477312,176.1875,0.0055255
102,175.075568187,177.5625,0.0049788125
103,175.005681812,176.8125,0.0052760625
104,175.055681812,176.875,0.005482875
105,174.352272688,176.6875,0.0056960625
106,176.055681875,178.75,0.00493525
107,176.386363687,178.9375,0.0050505625
108,174.779545437,177.1875,0.0053528125
109,175.223863687,177.5625,0.005617625
110,176.610227313,179.125,0.0050693125
111,176.516477188,178.9375,0.0052500625
112,176.469886313,179.0625,0.0054735
