nthreads,energy,time,power,speedup
1,113.088385432,1.0259721,110.22559525,1.0
2,62.8489909377,0.5553592,113.16818185,0.897198185727
3,44.4862028863,0.3869999,114.95145835,1.28751264966
4,44.5540942895,0.38375895,116.09916665,1.2983860485
5,26.2248192456,0.21593075,121.45013735,2.30753270049
6,25.4191247781,0.20880275,121.7375,2.3863060552
7,25.3642505671,0.2084267,121.6938644,2.39061150355
8,24.9063650217,0.2025388,122.97083335,2.46010772586
9,18.2462933875,0.1425382,128.0098485,3.49567531137
10,18.2479731709,0.14195945,128.54356065,3.50992671968
11,18.075887717,0.14040805,128.73825765,3.54870868634
12,17.993494022,0.13817275,130.22462115,3.60611818659
13,14.7059236751,0.1094635,134.34545465,4.55190329806
14,14.885647863,0.1109765,134.1333333,4.48984484703
15,14.5696151132,0.1080498,134.84166665,4.6114594073
16,14.7449550029,0.1085741,135.80545455,4.58919085368
17,12.7733694333,0.0911969,140.0636363,5.46364258727
18,13.5828286644,0.09816305,138.37007575,5.07591468141
19,13.6387972831,0.0980471,139.1045455,5.0819174322
20,12.9022160557,0.0914176,141.1349243,5.45045228344
21,11.2017579878,0.0769061,145.6549999,6.47890436086
22,11.4085099197,0.0786316,145.08810605,6.33673061042
23,11.0228206667,0.075771,145.47545455,6.57596265942
24,11.0652425592,0.07547345,146.6110607,6.60188803701
25,10.372607608,0.0681884,152.1168939,7.30721452134
26,10.3267349297,0.0680029,151.8572727,7.32714732264
27,10.3817768251,0.0685797,151.3826515,7.26552123539
28,10.1677517946,0.0658892,154.31590905,7.56219936904
29,9.72618036849,0.0622053,156.35613635,8.01004523194
30,9.81417276404,0.06300355,155.77174245,7.9085585918
31,9.9600340093,0.06416345,155.22909085,7.76559344403
32,9.77690762985,0.06177085,158.2770454,8.06638190452
33,9.20012191097,0.0569787,161.46598485,8.74479878738
34,9.35165701869,0.0584733,159.9303788,8.52127837264
35,9.32644216567,0.05757405,161.99037875,8.65437235467
36,9.04942419487,0.05552785,162.9709091,8.97328577762
37,9.02866232561,0.0550336,164.05727275,9.0538737547
38,9.11573730992,0.05552285,164.1799243,8.97409384905
39,9.0993435802,0.05575485,163.2027273,8.93675198959
40,8.74321080984,0.0527863,165.63409085,9.43932927041
41,8.65209413302,0.0517204,167.2859091,9.63386336275
42,8.5156006947,0.0504824,168.6845454,9.87011843071
43,8.52327243887,0.05048095,168.8413637,9.8704019371
