nthreads,energy,time,power,speedup
4,0.843796714212,0.008106875,104.084090875,0.332613779457
5,0.822319815526,0.007882375,104.32386375,0.342087040179
6,0.849317763027,0.008049625,105.51022725,0.334979372745
7,0.695158018614,0.00651875,106.63977275,0.413646532438
8,0.719846048711,0.0066995,107.44772725,0.402486503968
9,0.705231294616,0.006541,107.8170455,0.412239463894
10,0.787663226065,0.0072885,108.06931825,0.369960668633
11,0.733470314576,0.006728875,109.003409125,0.400729443381
12,0.717023518067,0.006545375,109.546591,0.411963918543
13,0.742455243915,0.006715875,110.552272625,0.401505140184
14,0.793904164448,0.007155,110.9579545,0.376863498719
15,0.767479360384,0.006875375,111.62727275,0.392190728991
16,0.730717705182,0.006488125,112.623863625,0.415599011014
17,0.749423563184,0.006631,113.01818175,0.406644296989
18,0.720669232743,0.00635925,113.326136375,0.424021438587
19,0.71981563125,0.006305875,114.15,0.427610495504
20,0.704702757033,0.00613725,114.823863625,0.439359376485
21,0.701099915049,0.006089,115.1420455,0.442840915312
22,0.764765686439,0.006594875,115.963636375,0.408871788068
23,0.807284539331,0.00694975,116.16022725,0.38799357291
24,0.801293411001,0.00687075,116.623863625,0.39245472959
25,0.876859589347,0.0075005,116.906818125,0.359503810857
26,0.834314630358,0.007128125,117.0454545,0.378284378197
27,0.847737140625,0.007149375,118.575,0.377160008159
28,0.781311009267,0.00655125,119.26136375,0.411594479425
29,0.873534040826,0.007323,119.286363625,0.368217715872
30,0.845305708122,0.00704675,119.956818125,0.382652759546
31,0.819495853942,0.006772375,121.00568175,0.398155496902
32,0.890051241452,0.007368875,120.78522725,0.36592537305
33,0.79635081732,0.006464125,123.1954545,0.41714204681
34,0.876283979342,0.00713725,122.776136375,0.377800740248
35,0.798883405618,0.00645675,123.728409125,0.417618512926
36,0.872049639285,0.0070525,123.651136375,0.382340777502
37,0.879884704588,0.00709175,124.071590875,0.380224674211
38,0.835317210963,0.006693125,124.802272625,0.402869860242
39,0.882112895473,0.007071625,124.73977275,0.381306748213
40,0.816008010499,0.006436375,126.78068175,0.418940526823
41,0.861788119916,0.0067695,127.304545375,0.398324593151
42,0.848666848637,0.006659,127.446590875,0.404934424588
43,0.868976649816,0.006753625,128.668181875,0.399260890756
44,0.927053345128,0.0071895,128.9454545,0.375055057144
45,0.861663363959,0.006672625,129.134091,0.404107578851
46,0.995593891695,0.007703125,129.2454545,0.350047329277
47,0.864344403335,0.0065475,132.011363625,0.411830215095
48,0.90564046875,0.006853125,132.15,0.393464052288
49,0.887013834364,0.006724375,131.91022725,0.4009976144
50,0.83708340838,0.006278625,133.32272725,0.429466377325
51,0.943130336525,0.0071165,132.52727275,0.378902316213
52,0.895571413913,0.006562875,136.46022725,0.410865410865
53,0.994529369092,0.007413625,134.148863625,0.363716580395
54,0.861079858664,0.006271625,137.29772725,0.429945721138
55,1.00976169887,0.007414125,136.194318125,0.363692051771
56,0.942280284168,0.0068225,138.113636375,0.395230243068
57,1.06784475549,0.007823375,136.494128875,0.344666890355
58,0.919715670963,0.00668525,137.5738635,0.403344427409
59,0.972707205065,0.00709075,137.179734875,0.380278296842
60,1.02257564164,0.00741125,137.9761365,0.36383313656
61,1.04611260306,0.007669,136.4079545,0.351604946321
62,0.939673167946,0.006839875,137.38162875,0.394226259008
63,0.980592941075,0.0070855,138.394318125,0.38056006398
64,1.01443187191,0.0074075,136.946590875,0.364017324783
65,1.1171849361,0.0081315,137.389772625,0.331606509664
66,0.961102904213,0.006912375,139.040909125,0.39009144228
67,0.982180503368,0.00716225,137.1329545,0.376482017988
68,1.04055708655,0.007567,137.512499875,0.356344434166
69,1.09995445101,0.007991875,137.634091,0.337399963505
70,1.00309233955,0.007170125,139.898863625,0.376068525072
71,1.03349096566,0.007386875,139.909090875,0.365033702795
72,1.07872220147,0.007809625,138.127272625,0.345273727398
73,1.10667244036,0.008046,137.54318175,0.335130292485
74,0.962585711804,0.006882875,139.85227275,0.391763374075
75,1.00734657188,0.00717675,140.3625,0.375721368772
76,1.0644145056,0.00757125,140.586363625,0.356144405922
77,1.10260749531,0.007977625,138.2125,0.338002642808
78,0.985830328667,0.007043875,139.955681875,0.382808941575
79,1.04280815185,0.0075005,139.031818125,0.359503810857
80,1.11091703771,0.00796525,139.4704545,0.338527771675
81,1.11051567531,0.008045625,138.027272625,0.335145912634
82,0.978241368314,0.007040125,138.952272625,0.383012848967
83,1.03448174908,0.00733675,140.999999875,0.367527629173
84,1.06103815524,0.007594625,139.709091,0.355048252328
85,1.10251629844,0.007961125,138.4875,0.338703177419
86,1.0127773457,0.007172875,141.1954545,0.375924344608
87,1.04456281662,0.007474875,139.743181875,0.360736244196
88,1.11367533517,0.00785775,141.729545375,0.343159089222
89,1.14193545363,0.008078,141.36363625,0.333802715194
90,0.973079887761,0.006886125,141.310227125,0.391578476042
91,1.004262453,0.007189,139.694318125,0.375081142486
92,1.07845745803,0.007626875,141.402272625,0.353546942009
93,1.14569918614,0.0080705,141.96136375,0.334112921546
94,1.02654953019,0.00710225,144.538636375,0.379662548253
95,1.04811383432,0.007376125,142.0954545,0.365565704667
96,1.0981827729,0.007765,141.42727275,0.347257995278
97,1.15630788698,0.008225625,140.573863625,0.327811969708
98,0.993099110985,0.006930375,143.296590875,0.38907827258
99,1.04743863112,0.007272875,144.019886375,0.370755489862
100,1.10161112269,0.0077445,142.24431825,0.348177201024
101,1.12960674681,0.007982125,141.5170455,0.337812090557
102,1.00216019082,0.00704225,142.30681825,0.382897274782
103,1.05267507213,0.00744975,141.303409125,0.361952861953
104,1.13927367739,0.007909875,144.031818125,0.340897717516
105,1.14366667101,0.00811,141.01931825,0.332485614468
106,1.0208187,0.0070015,145.8,0.385125806375
107,1.03745449083,0.007158,144.936363625,0.376705550899
108,1.09849892985,0.00771775,142.334090875,0.349383995767
109,1.14274253775,0.00801375,142.597727375,0.33647896844
110,1.02070736444,0.0070295,145.203409125,0.383591768025
111,1.06834709014,0.007527125,141.9329545,0.358232171424
112,1.14405642255,0.007833625,146.04431825,0.344215906855
