nthreads,energy,time,power,speedup
1,44.9357519727,0.360314166667,124.712698333,1.0
2,39.4069532161,0.316811833333,124.385989,1.43846121068
3,37.9470747668,0.300021333333,126.481255,1.51896376258
4,22.9909994944,0.180994166667,127.0261905,2.51787967384
5,23.5379351444,0.182401166667,129.044871667,2.49845733808
6,21.8311232093,0.170078666667,128.358974333,2.67947498804
7,22.1811467318,0.173148,128.105128167,2.63197688297
8,14.0814182478,0.106336666667,132.422979667,4.28564809881
9,14.1193459694,0.106845166667,132.1477275,4.26525174279
10,13.7702422797,0.1044145,131.880555667,4.36454260025
11,14.2433466958,0.105326,135.231060667,4.32677148409
12,11.2810002055,0.082754,136.319697,5.50694266541
13,11.6700169539,0.08489,137.472222333,5.36837711548
14,11.3847623207,0.0829536666667,137.242424333,5.49368764089
15,11.1131549438,0.0808675,137.424242667,5.63541018745
16,10.0884476466,0.0729645,138.2651515,6.24579807075
17,10.646762154,0.0757776666667,140.499999833,6.01392934594
18,10.7104281265,0.0765306666667,139.949494667,5.95475713439
19,10.4441198117,0.0746465,139.914394,6.10506230477
20,8.54281505833,0.0606088333333,140.95,7.51906130295
21,9.18691836667,0.063526,144.616666667,7.17377976472
22,8.94636198741,0.0622191666667,143.787878667,7.32445575452
23,9.07980868082,0.0630336666667,144.046969833,7.22981158217
24,8.79376187894,0.0596861666667,147.333333167,7.63529572737
25,8.48548836116,0.0575896666667,147.3439395,7.91325179864
26,8.71968787907,0.0587016666667,148.542424333,7.7633491383
27,8.71555652083,0.0583388333333,149.3954545,7.8116326175
28,8.41958870702,0.0563076666667,149.528282833,8.093418895
29,9.36958701389,0.0616758333333,151.916666667,7.38898055694
30,9.17558487709,0.0603891666667,151.940909,7.54641202202
31,9.49770240339,0.0618865,153.469697,7.36382786768
32,8.91094049364,0.058046,153.515151667,7.8510411283
33,9.19670949585,0.0592756666667,155.151515167,7.68817221232
34,9.39874724951,0.0602595,155.971212,7.5626504258
35,9.24969970511,0.0592641666667,156.0757575,7.68966407469
36,9.39858431413,0.0600606666667,156.484848333,7.58768689436
37,9.87875736175,0.0623891666667,158.340909,7.30449784284
38,9.01598904242,0.0570895,157.927272833,7.98258056794
39,10.1496206908,0.0640238333333,158.528787833,7.11799824545
40,10.1055448892,0.0626465,161.310606167,7.27449312146
41,9.35314692437,0.0583786666667,160.2151515,7.8063025306
42,9.8738626,0.060756,162.516666667,7.50084820155
43,9.66991139846,0.0596573333333,162.090909167,7.63898598663
44,8.14660756922,0.0495403333333,164.443939333,9.1990001413
45,7.77162897656,0.0472875,164.348484833,9.63725156401
46,8.2589123808,0.0498006666667,165.839394,9.15091230372
47,8.40069729243,0.0504845,166.401515167,9.02695942979
48,7.72694985653,0.0461795,167.3242425,9.86848132469
49,7.8584700793,0.046705,168.257575833,9.75744638333
50,8.58663069168,0.050803,169.018181833,8.9703665794
51,8.35502343921,0.0493826666667,169.189393833,9.22837027837
52,7.91284580851,0.0461843333333,171.331818333,9.86744855759
53,8.01837227837,0.046525,172.345454667,9.79519684757
54,8.04766891777,0.0467418333333,172.172727167,9.74975735512
55,8.08395171091,0.046708,173.074242333,9.756819674
56,8.24688110627,0.0471111666667,175.051515167,9.67332302674
57,7.96531528271,0.0460636666667,172.919697,9.89329695856
58,8.28096337362,0.0477535,173.410606,9.54320695516
59,8.09658908381,0.0468935,172.659091,9.71822391874
60,8.39835627951,0.0476453333333,176.268181833,9.56487239044
61,8.57719569138,0.0493118333333,173.937878833,9.24162624928
62,8.22815754972,0.046953,175.242424333,9.70590874563
63,8.17293887808,0.0466008333333,175.381818167,9.77925716636
64,8.19590080556,0.0463481666667,176.833333333,9.83256871002
65,9.1465253046,0.0517816666667,176.636363667,8.80082783482
66,8.58561058759,0.0488331666667,175.815151333,9.33221342052
67,9.04105908588,0.0513785,175.969697167,8.86988785841
68,9.38936792817,0.0525341666667,178.728787833,8.67476467696
69,8.50038715675,0.048434,175.5045455,9.40912444426
70,8.66033315306,0.0489246666667,177.013636333,9.31476010738
71,9.12899172167,0.0514173333333,177.546969667,8.86318880792
72,8.56504336588,0.0478178333333,179.118181833,9.53036768012
73,9.42482641392,0.053065,177.609091,8.5879870599
74,9.12908411563,0.0510013333333,178.996969667,8.93548273248
75,8.69094684909,0.0488463333333,177.924242333,9.32969789612
76,9.43906802439,0.0522856666667,180.528787833,8.71599354826
77,9.48620932035,0.0533491666667,177.813636333,8.54224277168
78,8.67771973716,0.0487475,178.013636333,9.34861343317
79,9.03749139868,0.0521466666667,173.309091,8.73922654053
80,8.7032086003,0.0489323333333,177.862121167,9.31330068053
81,9.35207670534,0.052275,178.901515167,8.7177720389
82,9.18677103745,0.0515518333333,178.204545667,8.84006453052
83,9.64238316054,0.0540276666667,178.471212167,8.43496603592
84,9.25311249927,0.0509851666667,181.486363667,8.93831604617
85,9.28545360863,0.051768,179.366666833,8.80315123886
86,9.83834281944,0.0548351666667,179.416666667,8.31075313591
87,8.98287085682,0.0500105,179.619697,9.11251703809
88,10.024912556,0.0559038333333,179.324242333,8.1518834427
89,10.7162767844,0.0600861666667,178.348484833,7.58446675191
90,10.3664095995,0.0580281666667,178.6444445,7.85345392611
91,10.6949142594,0.0604108333333,177.036363667,7.54370546122
92,10.2017149446,0.0564921666667,180.5863635,8.06698627833
93,10.4658562389,0.058832,177.893939333,7.74615062098
94,9.99670806867,0.055901,178.828787833,8.15229661962
95,10.0414643011,0.0560956666667,179.0060605,8.12400601354
96,10.3293074764,0.056995,181.231818167,7.99581600725
