nthreads,energy,time,power,speedup
1,0.6256695375,0.0062055,100.825,1.0
2,0.359109155382,0.003466875,103.5829545,0.777777777778
3,0.260638343978,0.002485875,104.84772725,1.08471195588
4,0.212379423841,0.0019865,106.911363625,1.35739155969
5,0.184927257024,0.00171375,107.9079545,1.57342572332
6,0.170242281836,0.00156525,108.763636375,1.72270137891
7,0.163204454529,0.001492,109.386363625,1.80727770331
8,0.14117536297,0.001281625,110.153409125,2.10393705907
9,0.13670579402,0.001219375,112.111363625,2.2113446096
10,0.131054859699,0.00116425,112.565909125,2.31604752702
11,0.129934192408,0.001153875,112.60681825,2.33687213375
12,0.131624954816,0.00116175,113.298863625,2.32103148985
13,0.1215487,0.001064,114.2375,2.53426535088
14,0.14948972888,0.001310125,114.103409125,2.0581687498
15,0.119887542673,0.001037375,115.568181875,2.59930915371
16,0.115728385915,0.000991375,116.73522725,2.71991762283
17,0.115060642823,0.000981375,117.24431825,2.74763299792
18,0.117977812534,0.0010065,117.215909125,2.6790445438
19,0.112608618171,0.000952,118.286363625,2.83241421569
20,0.112547040416,0.0009495,118.532954625,2.83987186238
21,0.113051790931,0.000953,118.62727275,2.82944211263
22,0.108980015625,0.00090675,120.1875,2.97376160279
23,0.106980628145,0.00088825,120.43977275,3.0356975326
24,0.107144519785,0.00088925,120.48863625,3.03228375972
25,0.103459909043,0.000852,121.431818125,3.16485719875
26,0.0966687812681,0.0007975,121.21477275,3.38113897597
27,0.0941087875,0.0007805,120.575,3.45478325859
28,0.0918861132189,0.000762375,120.526136375,3.53691862054
29,0.0834337865215,0.000697375,119.63977275,3.86658301966
30,0.0764431333879,0.000631625,121.026136375,4.26908107395
31,0.0680248127905,0.00056675,120.026136375,4.75775621232
32,0.0763824420527,0.000635125,120.263636375,4.24555533688
33,0.0696371806491,0.000575125,121.081818125,4.68847352025
34,0.060379772733,0.000504,119.801136375,5.35011574074
35,0.0631050545632,0.000522,120.890909125,5.16562899106
36,0.06172275,0.00051,121.025,5.28717320261
37,0.0552777407305,0.000459625,120.267045375,5.86664853594
38,0.05573514859,0.000461375,120.80227275,5.84439627924
39,0.0523871445974,0.000432375,121.161363625,6.23638816614
40,0.0576509361066,0.000476875,120.893181875,5.65443425076
41,0.0508032805634,0.000415125,122.380681875,6.49553347385
42,0.063016953125,0.000518125,121.625,5.20426216325
43,0.05971955,0.000484,123.3875,5.57119490358
44,0.0488207253021,0.000395375,123.4795455,6.8200021077
45,0.0497704874954,0.0004015,123.961363625,6.71596097966
46,0.0473578823907,0.000379125,124.913636375,7.11232003517
47,0.0504701609375,0.000404125,124.8875,6.67233735437
48,0.0479259460097,0.0003825,125.296590875,7.04956427015
49,0.0475773434702,0.00037925,125.451136375,7.10997582949
50,0.046684618487,0.00037175,125.580681875,7.25341851603
51,0.0464377216118,0.000367625,126.318181875,7.33480675507
52,0.0473821713025,0.00037725,125.598863625,7.14766953833
53,0.0454338977069,0.000359,126.556818125,7.51102599814
54,0.044344990625,0.00034675,127.8875,7.77637587118
55,9.22305671719,0.072988875,126.3625,0.0369434154634
56,0.0451817815421,0.00035075,128.81477275,7.68769303873
57,0.0869903373117,0.000678125,128.28068175,3.97634408602
58,0.083470290706,0.00064825,128.762500125,4.15959634915
59,0.083126419847,0.000645625,128.75340925,4.17650855115
60,0.0774875539704,0.0006015,128.823863625,4.48288999723
61,0.0833138940782,0.00064675,128.81931825,4.16924365417
62,0.0762825987687,0.000591875,128.882954625,4.55579021471
63,0.0749981523058,0.00058175,128.918181875,4.63508093396
64,0.0723322007421,0.000561125,128.905681875,4.80545036014
65,0.0717007019823,0.000555125,129.161363625,4.85738947684
66,0.0718049063198,0.00055825,128.625000125,4.8301985371
67,0.0699140687623,0.00054175,129.05227275,4.97731118289
68,0.0691089613393,0.000535125,129.1454545,5.03893171377
69,0.086424287888,0.000670375,128.919318125,4.02231338181
70,0.0734378556947,0.000569,129.06477275,4.73894258934
71,0.0645625901534,0.000500375,129.028409,5.38887501041
72,0.062779947766,0.00048725,128.845454625,5.53403454763
73,0.0622769443401,0.00048275,129.0045455,5.58562057656
74,0.0606394301511,0.0004705,128.882954625,5.73104852993
75,0.0773021200695,0.000603125,128.16931825,4.47081174439
76,0.058390155723,0.000453,128.896591,5.95244665195
77,0.057670854581,0.00044725,128.945454625,6.02897335569
78,0.0569418349532,0.00044025,129.33977275,6.12483437441
79,0.0541599536741,0.00041925,129.1829545,6.43162393162
80,0.0549731719041,0.00042625,128.96931825,6.32600195503
81,0.0552769869367,0.0004285,129.001136375,6.2927849086
82,0.0560231232856,0.000433875,129.12272725,6.21482761932
83,0.0560608234375,0.000434875,128.9125,6.20053655265
84,0.0575883307174,0.000447,128.832954625,6.03234526473
85,0.055684309086,0.000432,128.898863625,6.24180169753
86,0.0528049415052,0.000409875,128.83181825,6.57873335366
87,0.0547726640722,0.000424875,128.91477275,6.34647445327
88,0.053981218035,0.000418625,128.948863625,6.44122623669
89,0.0600858494689,0.00046625,128.870454625,5.78328865058
90,0.0615303997376,0.00047775,128.7920455,5.64407814408
91,0.0577427556666,0.0004475,129.034090875,6.02560521415
92,0.0612823198918,0.000475375,128.913636375,5.67227627312
93,0.0622118027244,0.00048225,129.00321975,5.59141178504
94,0.0566021063049,0.0004395,128.787500125,6.1352863102
95,0.0566853916393,0.000439875,128.8670455,6.13005588709
96,0.058892764383,0.000457125,128.832954625,5.89873302343
97,0.0586067625569,0.000455375,128.700000125,5.92140177509
98,0.0628837230169,0.00048775,128.926136375,5.528361524
