1,108.9,109.0,4.2e-05
2,110.363636,113.0,4.4e-05
3,112.1,114.0,4.3e-05
4,112.9,117.0,4.5e-05
5,112.7,115.0,4.7e-05
6,113.7,114.0,4.5e-05
7,113.8,114.0,4.6e-05
8,115.0,119.0,4.4e-05
9,114.4,116.0,4.2e-05
10,115.9,119.0,4.4e-05
11,116.636364,119.0,4.2e-05
12,116.4,119.0,4.2e-05
13,119.545455,123.0,4.3e-05
14,118.5,122.0,4.2e-05
15,120.1,123.0,4.2e-05
16,120.6,122.0,4.3e-05
17,121.7,124.0,4.2e-05
18,120.5,124.0,4.4e-05
19,122.4,125.0,4.3e-05
20,125.0,128.0,4.3e-05
21,119.8,125.0,4.2e-05
22,126.9,128.0,4.4e-05
23,123.8,128.0,4.2e-05
24,125.1,130.0,4.3e-05
25,125.0,130.0,4.3e-05
26,126.9,129.0,4.6e-05
27,126.818182,132.0,4.3e-05
28,131.6,133.0,4.2e-05
29,127.9,134.0,4.9e-05
30,133.4,138.0,4.6e-05
31,130.5,135.0,4.2e-05
32,134.0,138.0,4.2e-05
33,134.9,139.0,4.3e-05
34,133.3,140.0,4.5e-05
35,132.2,140.0,4.2e-05
36,140.2,141.0,4.2e-05
37,138.6,142.0,4.6e-05
38,135.545455,142.0,4.4e-05
39,136.545455,145.0,4.2e-05
40,141.8,146.0,4.5e-05
41,142.0,147.0,4.5e-05
42,143.2,148.0,4.6e-05
43,147.0,149.0,4.5e-05
44,144.5,151.0,4.2e-05
45,146.7,151.0,4.5e-05
46,144.1,152.0,4.9e-05
47,146.454545,151.0,4.4e-05
48,146.4,152.0,4.4e-05
49,150.1,153.0,4.2e-05
50,146.8,154.0,4.5e-05
51,149.7,154.0,4.7e-05
52,150.7,156.0,4.5e-05
53,151.9,156.0,4.4e-05
54,152.2,156.0,4.6e-05
55,147.8,159.0,4.6e-05
56,155.1,158.0,4.2e-05
57,144.5,158.0,6.2e-05
58,152.909091,159.0,5.4e-05
59,153.5,159.0,4.6e-05
60,148.363636,158.0,4.7e-05
61,156.0,158.0,4.9e-05
62,156.0,159.0,6e-05
63,154.181818,159.0,5.6e-05
64,153.454545,159.0,5.3e-05
65,146.363636,159.0,4.7e-05
66,156.454545,159.0,4.8e-05
67,154.5,159.0,4.7e-05
68,156.3,159.0,5.2e-05
69,155.454545,159.0,5.9e-05
70,147.636364,160.0,4.6e-05
71,154.545455,160.0,5.2e-05
72,146.272727,160.0,4.9e-05
73,155.6,161.0,5.2e-05
74,153.545455,159.0,5.6e-05
75,150.272727,161.0,5.1e-05
76,156.4,161.0,4.7e-05
77,153.909091,160.0,4.8e-05
78,154.363636,161.0,5.3e-05
79,146.8,161.0,4.8e-05
80,156.909091,161.0,4.6e-05
81,156.545455,160.0,4.6e-05
82,155.909091,160.0,5.7e-05
83,157.545455,161.0,4.7e-05
84,157.272727,160.0,4.7e-05
85,157.818182,161.0,5e-05
86,148.5,161.0,4.5e-05
87,157.272727,161.0,4.8e-05
88,148.909091,161.0,4.7e-05
89,159.4,161.0,5.2e-05
90,158.909091,161.0,5.1e-05
91,157.363636,161.0,5.4e-05
92,156.636364,161.0,5.2e-05
93,158.7,161.0,4.6e-05
94,161.4,163.0,5.9e-05
95,152.545455,162.0,4.9e-05
96,159.1,162.0,5e-05
97,149.363636,162.0,4.4e-05
98,158.0,162.0,5.1e-05
99,160.1,162.0,4.9e-05
100,159.2,162.0,4.5e-05
101,158.909091,164.0,4.8e-05
102,160.8,164.0,4.8e-05
103,153.545455,163.0,5.1e-05
104,159.6,163.0,5.1e-05
105,158.3,164.0,4.6e-05
106,149.545455,163.0,4.5e-05
107,157.363636,162.0,5.2e-05
108,151.7,164.0,4.6e-05
109,160.4,164.0,4.8e-05
110,153.6,163.0,4.7e-05
111,160.4,163.0,4.9e-05
112,151.7,164.0,5.2e-05
