1,117.62075745,120.25
2,117.7423485,119.95
3,118.39000005,120.55
4,117.30727265,119.25
5,118.7822728,120.85
6,117.41681815,119.5
7,118.4418182,120.2
8,118.4568182,120.3
9,119.2290909,120.9
10,120.40318175,122.25
11,119.10590905,120.95
12,122.1063636,124.4
13,122.6804545,124.75
14,122.4163636,124.2
15,121.13090905,123.2
16,124.46090915,126.15
17,124.1504545,126.25
18,124.10636355,125.8
19,124.44863635,126.25
20,124.7177273,126.65
21,125.4745455,127.2
22,125.26045455,126.85
23,117.9546329,120.25
24,125.56000005,127.8
25,125.62863635,128.0
26,125.94727265,127.85
27,126.98136365,128.85
28,127.2986364,129.0
29,125.6390909,127.75
30,128.44818185,130.4
31,127.23409095,129.15
32,129.89636365,131.7
33,128.02045455,129.95
34,129.0486364,130.9
35,129.46181815,130.95
36,128.7395454,130.6
37,129.33045455,131.0
38,128.73090905,130.45
39,129.5440909,131.4
40,130.7009091,132.9
41,130.7454545,132.95
42,128.2172727,129.85
43,131.79045455,133.6
44,132.1068182,134.0
45,132.42954545,134.6
46,132.9336364,134.75
47,131.89227275,134.0
48,132.65227275,134.55
49,134.28681825,136.25
50,133.85909095,135.75
51,132.7809091,134.55
52,135.115,136.65
53,135.6595455,137.4
54,135.1768182,136.65
55,135.5959091,137.25
56,135.20045465,137.2
57,135.18636365,137.15
58,136.4759091,138.5
59,137.3554545,139.05
60,134.7959091,136.65
61,136.6563637,138.55
62,133.89045455,135.7
63,136.3827273,138.3
64,137.68,139.65
65,136.69863635,138.45
66,138.45454545,140.4
67,139.2268182,141.4
68,137.1959091,139.3
69,139.0995455,140.8
70,139.5345454,141.65
71,139.6504545,141.55
72,137.15454545,139.0
73,139.9672727,142.1
74,139.88954545,141.85
75,138.1290909,140.1
76,141.4213637,143.2
77,141.64363635,143.45
78,141.0218182,143.55
79,141.3072727,143.2
80,141.92636365,143.7
81,141.64227275,143.85
82,142.60636365,145.0
83,142.4090909,144.5
84,141.31818175,143.1
85,143.33909095,145.35
86,142.7722727,144.65
87,143.02409095,144.85
88,143.26363635,145.2
89,143.9059091,145.45
90,144.0109091,146.65
91,144.10772725,146.4
92,145.6386364,147.35
93,144.33227275,146.15
94,146.26727275,148.5
95,144.92409095,147.15
96,144.89499995,146.55
97,145.8272727,147.95
98,146.5936363,149.45
99,147.64363645,149.95
100,147.59045455,149.5
101,147.9209091,150.05
102,148.3468182,150.6
103,148.97954545,151.0
104,148.39363635,149.8
105,149.05090905,150.7
106,149.83909095,151.95
107,148.55136355,150.85
108,149.3781818,151.65
109,149.79454545,152.15
110,150.8540909,153.05
111,151.1472727,153.4
112,150.69545455,153.05
113,150.58772725,153.3
114,151.9722727,154.55
115,150.8981818,152.8
116,152.24727265,154.65
117,152.3672727,154.8
118,152.77409095,155.35
119,153.1418182,155.5
120,152.7368182,155.5
121,153.6836364,155.8
122,153.44954545,156.25
123,151.99454545,154.75
124,153.8081818,156.35
125,154.98727275,157.75
126,155.58863635,158.25
127,155.65045455,157.75
128,155.12136365,158.0
129,155.22227275,157.65
130,156.8686364,159.5
131,155.60818185,157.8
132,156.8309091,159.0
133,157.2477273,159.55
134,157.1295454,159.55
135,157.8727273,160.3
136,158.88136365,160.5
137,158.3040909,160.4
138,159.1486363,161.3
139,158.4790909,160.75
140,158.94075755,161.35
141,159.32181825,161.35
142,160.3245454,162.05
143,160.56318185,162.65
144,160.21909085,161.95
145,160.41363635,162.6
146,161.6836364,164.0
147,160.9773484,163.25
148,161.49954545,163.55
149,161.24454545,163.5
150,162.43999995,164.6
151,162.14090905,164.35
152,162.3031818,164.45
153,162.06893935,164.35
154,163.57409085,165.85
155,162.38166665,164.45
156,165.02545465,166.9
157,165.3790909,167.4
158,166.13045455,167.9
159,166.0440909,168.05
160,166.1886364,167.75
161,165.94636365,167.8
162,167.1809091,169.2
163,166.29090905,168.45
164,166.2622728,168.9
165,166.1872727,168.3
166,166.94181815,169.1
167,168.16136365,169.85
168,167.95363635,169.9
169,168.27181825,170.25
170,169.17272735,170.7
171,168.8490909,170.7
172,169.2113636,170.8
173,169.3136364,171.1
174,170.5972727,172.3
175,169.97636365,171.5
176,170.3277273,172.0
177,169.6146212,171.4
178,171.56500005,173.55
179,170.91499995,172.9
180,171.4918182,173.35
181,171.5377273,173.15
182,172.4572727,174.2
183,171.9613636,174.5
184,173.53545455,175.4
185,173.8695454,175.6
186,174.9154545,176.5
187,174.40136365,175.95
188,174.87318185,176.35
189,174.73,176.05
190,175.5972727,177.35
191,175.50000005,176.9
192,175.5886363,177.75
193,175.9459091,177.5
194,176.685,178.75
195,177.31045455,178.9
196,176.86636365,179.0
197,177.45363635,179.4
198,177.72954545,179.6
199,178.0322727,179.45
200,178.0145455,180.05
201,178.4759091,180.4
202,178.6281818,180.3
203,179.1890909,180.8
204,179.40545455,181.3
205,179.19727275,181.0
206,179.67681815,181.2
207,179.7668182,181.75
208,179.5972727,181.25
209,179.87954545,181.65
210,180.8127273,182.7
211,180.8477273,182.5
212,181.24863635,182.7
213,181.395,183.3
214,181.7504545,183.5
215,182.4472728,184.2
216,182.1440909,184.1
217,182.32954545,184.1
218,183.96545455,185.75
219,183.67136365,185.3
220,183.1622727,185.7
221,185.0254545,186.45
222,184.96681815,187.0
223,185.5813636,187.1
224,173.9723426,179.7
225,184.25090915,186.2
226,185.23545455,187.1
227,185.60272725,187.15
228,180.2531818,183.8
