1,0.003574,-nan,0.000000
1,0.003555,-nan,0.000000
1,0.003762,-nan,0.000000
1,0.006584,127.000000,127.000000
1,0.011479,122.000000,122.000000
1,0.003469,123.909091,128.000000
2,0.002384,-nan,0.000000
2,0.002593,118.000000,118.000000
2,0.002123,-nan,0.000000
2,0.003495,-nan,0.000000
2,0.001915,-nan,0.000000
2,0.001953,-nan,0.000000
3,0.002666,-nan,0.000000
3,0.002435,119.000000,119.000000
3,0.002399,-nan,0.000000
3,0.004480,-nan,0.000000
3,0.002295,-nan,0.000000
3,0.002344,-nan,0.000000
4,0.002832,118.000000,118.000000
4,0.002685,-nan,0.000000
4,0.002693,-nan,0.000000
4,0.004683,-nan,0.000000
4,0.002499,-nan,0.000000
4,0.002669,114.000000,114.000000
5,0.003035,-nan,0.000000
5,0.002734,-nan,0.000000
5,0.002740,114.000000,114.000000
5,0.004967,-nan,0.000000
5,0.002662,-nan,0.000000
5,0.002702,-nan,0.000000
6,0.002483,-nan,0.000000
6,0.002477,-nan,0.000000
6,0.002286,-nan,0.000000
6,0.003760,-nan,0.000000
6,0.002219,-nan,0.000000
6,0.002298,-nan,0.000000
7,0.003275,-nan,0.000000
7,0.003004,-nan,0.000000
7,0.002921,118.000000,118.000000
7,0.004935,-nan,0.000000
7,0.002921,-nan,0.000000
7,0.002989,-nan,0.000000
8,1.185350,127.222222,132.000000
8,0.136386,122.666667,129.000000
8,0.002016,-nan,0.000000
8,0.003154,-nan,0.000000
8,0.002031,-nan,0.000000
8,0.002043,-nan,0.000000
9,0.036459,121.000000,121.000000
9,0.695132,123.736842,130.000000
9,0.009964,-nan,0.000000
9,0.003541,-nan,0.000000
9,0.002028,-nan,0.000000
9,0.003053,-nan,0.000000
10,0.002223,-nan,0.000000
10,0.002199,-nan,0.000000
10,0.002100,-nan,0.000000
10,0.003543,-nan,0.000000
10,0.001864,-nan,0.000000
10,0.002112,-nan,0.000000
11,0.002162,-nan,0.000000
11,0.003824,-nan,0.000000
11,0.002299,-nan,0.000000
11,0.003336,-nan,0.000000
11,0.002235,118.000000,118.000000
11,0.002513,-nan,0.000000
12,0.003159,-nan,0.000000
12,0.006234,-nan,0.000000
12,0.002720,-nan,0.000000
12,0.004248,114.000000,114.000000
12,0.002656,-nan,0.000000
12,0.002934,-nan,0.000000
13,0.468582,124.888889,131.000000
13,0.086558,129.000000,130.000000
13,0.470693,128.333333,132.000000
13,0.567760,127.333333,131.000000
13,0.516495,127.500000,132.000000
13,1.113034,128.157895,134.000000
14,0.002032,-nan,0.000000
14,0.002658,-nan,0.000000
14,0.001840,-nan,0.000000
14,0.002542,-nan,0.000000
14,0.001606,-nan,0.000000
14,0.001728,-nan,0.000000
15,0.002311,-nan,0.000000
15,0.002136,-nan,0.000000
15,0.001983,-nan,0.000000
15,0.006360,-nan,0.000000
15,0.001920,123.000000,123.000000
15,0.002090,-nan,0.000000
16,0.015008,-nan,0.000000
16,0.003328,-nan,0.000000
16,0.002274,-nan,0.000000
16,0.002811,-nan,0.000000
16,0.395172,122.375000,126.000000
16,0.278812,121.375000,124.000000
17,1.868396,127.212121,135.000000
17,0.477181,126.333333,128.000000
17,1.227176,126.666667,132.000000
17,0.016054,120.000000,120.000000
17,0.770058,126.411765,130.000000
17,0.013378,-nan,0.000000
18,0.002000,-nan,0.000000
18,0.002221,-nan,0.000000
18,0.001679,-nan,0.000000
18,0.002451,-nan,0.000000
18,0.001582,-nan,0.000000
18,0.001725,-nan,0.000000
19,0.002180,-nan,0.000000
19,0.002277,-nan,0.000000
19,0.001905,-nan,0.000000
19,0.002484,-nan,0.000000
19,0.001781,-nan,0.000000
19,0.001953,-nan,0.000000
20,0.004599,118.000000,118.000000
20,0.004125,-nan,0.000000
20,0.002483,-nan,0.000000
20,0.003093,-nan,0.000000
20,0.002358,-nan,0.000000
20,0.002512,-nan,0.000000
21,0.291212,126.250000,129.000000
21,0.146559,123.333333,125.000000
21,0.029767,121.000000,121.000000
21,0.559396,126.750000,133.000000
21,0.557704,126.909091,130.000000
21,0.966885,131.647059,139.000000
22,0.001901,-nan,0.000000
22,0.013579,-nan,0.000000
22,0.001535,-nan,0.000000
22,0.001862,127.000000,127.000000
22,0.001438,-nan,0.000000
22,0.001506,-nan,0.000000
23,0.002186,122.000000,122.000000
23,0.004014,-nan,0.000000
23,0.002194,-nan,0.000000
23,0.002330,-nan,0.000000
23,0.002151,-nan,0.000000
23,0.001774,-nan,0.000000
24,0.001952,-nan,0.000000
24,0.009954,-nan,0.000000
24,0.003295,-nan,0.000000
24,0.013916,-nan,0.000000
24,0.002185,-nan,0.000000
24,0.002218,-nan,0.000000
25,0.191120,124.800000,127.000000
25,0.258254,125.400000,129.000000
25,0.008176,-nan,0.000000
25,0.010247,121.000000,121.000000
25,0.001358,-nan,0.000000
25,0.001538,-nan,0.000000
26,0.002003,-nan,0.000000
26,0.003292,122.000000,122.000000
26,0.001458,-nan,0.000000
26,0.001761,-nan,0.000000
26,0.001405,-nan,0.000000
26,0.001441,-nan,0.000000
27,0.002601,-nan,0.000000
27,0.011643,-nan,0.000000
27,0.001649,-nan,0.000000
27,0.002107,-nan,0.000000
27,0.001563,-nan,0.000000
27,0.001684,-nan,0.000000
28,0.002499,-nan,0.000000
28,0.022545,123.000000,123.000000
28,0.017616,127.000000,127.000000
28,0.002648,-nan,0.000000
28,0.002006,-nan,0.000000
28,0.002130,-nan,0.000000
29,0.328927,128.000000,131.000000
29,0.061596,126.666667,127.000000
29,0.002151,-nan,0.000000
29,0.255404,126.000000,132.000000
29,0.381238,131.000000,136.000000
29,0.002279,-nan,0.000000
30,0.005336,-nan,0.000000
30,0.025744,-nan,0.000000
30,0.002455,-nan,0.000000
30,0.001664,-nan,0.000000
30,0.001547,-nan,0.000000
30,0.001365,-nan,0.000000
31,0.001813,-nan,0.000000
31,0.002115,-nan,0.000000
31,0.002267,-nan,0.000000
31,0.002027,-nan,0.000000
31,0.001501,-nan,0.000000
31,0.001639,-nan,0.000000
32,0.003375,-nan,0.000000
32,0.062943,122.000000,122.000000
32,0.001872,-nan,0.000000
32,0.002454,125.000000,125.000000
32,0.008652,120.000000,120.000000
32,0.002360,-nan,0.000000
33,0.015565,-nan,0.000000
33,0.547790,130.272727,133.000000
33,0.020695,-nan,0.000000
33,0.447364,128.875000,132.000000
33,0.561403,129.416667,132.000000
33,0.615139,131.181818,135.000000
34,0.001695,-nan,0.000000
34,0.003451,123.000000,123.000000
34,0.001331,-nan,0.000000
34,0.002046,124.000000,124.000000
34,0.001209,-nan,0.000000
34,0.001411,-nan,0.000000
35,0.001539,-nan,0.000000
35,0.018591,-nan,0.000000
35,0.001561,-nan,0.000000
35,0.001982,-nan,0.000000
35,0.001388,128.000000,128.000000
35,0.001886,-nan,0.000000
36,0.515783,128.700000,138.000000
36,0.004888,123.000000,123.000000
36,0.000807,-nan,0.000000
36,0.001081,-nan,0.000000
36,0.000711,-nan,0.000000
36,0.000754,-nan,0.000000
37,0.018432,-nan,0.000000
37,0.438245,130.444444,135.000000
37,0.001545,-nan,0.000000
37,0.001678,-nan,0.000000
37,0.001199,-nan,0.000000
37,0.001461,129.000000,129.000000
38,0.001709,-nan,0.000000
38,0.004112,121.000000,121.000000
38,0.001311,-nan,0.000000
38,0.001558,-nan,0.000000
38,0.001150,-nan,0.000000
38,0.001420,-nan,0.000000
39,0.001592,-nan,0.000000
39,0.010050,-nan,0.000000
39,0.001830,-nan,0.000000
39,0.001910,126.000000,126.000000
39,0.001727,-nan,0.000000
39,0.001815,-nan,0.000000
40,0.057854,126.000000,126.000000
40,0.006920,-nan,0.000000
40,0.001865,-nan,0.000000
40,0.002476,-nan,0.000000
40,0.002252,-nan,0.000000
40,0.002714,-nan,0.000000
41,0.267769,129.000000,132.000000
41,0.315898,128.000000,130.000000
41,0.000757,-nan,0.000000
41,0.001048,-nan,0.000000
41,0.000668,-nan,0.000000
41,0.000704,-nan,0.000000
42,0.001677,-nan,0.000000
42,0.005521,-nan,0.000000
42,0.001337,-nan,0.000000
42,0.001587,-nan,0.000000
42,0.001195,-nan,0.000000
42,0.002009,129.000000,129.000000
43,0.002064,-nan,0.000000
43,0.037386,125.000000,125.000000
43,0.001761,-nan,0.000000
43,0.001793,-nan,0.000000
43,0.001472,-nan,0.000000
43,0.001519,-nan,0.000000
44,0.001521,-nan,0.000000
44,0.006229,-nan,0.000000
44,0.001886,125.000000,125.000000
44,0.002410,-nan,0.000000
44,0.001715,-nan,0.000000
44,0.001828,-nan,0.000000
45,0.194352,128.750000,132.000000
45,0.093913,124.750000,127.000000
45,0.044980,126.500000,127.000000
45,0.036060,126.000000,126.000000
45,0.345826,128.428571,131.000000
45,0.242665,131.714286,134.000000
46,0.018824,124.000000,124.000000
46,0.034314,-nan,0.000000
46,0.001423,128.000000,128.000000
46,0.001624,-nan,0.000000
46,0.001269,-nan,0.000000
46,0.005878,-nan,0.000000
47,0.002279,-nan,0.000000
47,0.010074,122.000000,122.000000
47,0.001723,-nan,0.000000
47,0.004219,-nan,0.000000
47,0.001912,-nan,0.000000
47,0.001822,-nan,0.000000
48,0.026719,129.000000,129.000000
48,0.102218,128.000000,129.000000
48,0.032689,128.000000,128.000000
48,0.002450,-nan,0.000000
48,0.006738,-nan,0.000000
48,0.008091,127.000000,127.000000
49,0.077043,126.500000,128.000000
49,0.476884,129.363636,133.000000
49,0.000745,-nan,0.000000
49,0.000954,-nan,0.000000
49,0.000613,-nan,0.000000
49,0.000682,-nan,0.000000
50,0.002009,-nan,0.000000
50,0.004987,-nan,0.000000
50,0.001601,-nan,0.000000
50,0.001551,-nan,0.000000
50,0.005073,-nan,0.000000
50,0.001708,128.000000,128.000000
51,0.002643,-nan,0.000000
51,0.005048,-nan,0.000000
51,0.002402,-nan,0.000000
51,0.002712,-nan,0.000000
51,0.001980,-nan,0.000000
51,0.002448,-nan,0.000000
52,0.370330,133.000000,137.000000
52,0.596891,129.562500,137.000000
52,0.003666,-nan,0.000000
52,0.001557,-nan,0.000000
52,0.001188,-nan,0.000000
52,0.001311,-nan,0.000000
53,0.226524,131.166667,132.000000
53,0.059157,134.000000,134.000000
53,0.001388,-nan,0.000000
53,0.001606,129.000000,129.000000
53,0.001417,127.000000,127.000000
53,0.004498,-nan,0.000000
54,0.001619,-nan,0.000000
54,0.013864,-nan,0.000000
54,0.001233,-nan,0.000000
54,0.001510,-nan,0.000000
54,0.001140,-nan,0.000000
54,0.001289,-nan,0.000000
55,0.001461,-nan,0.000000
55,0.006378,-nan,0.000000
55,0.006608,-nan,0.000000
55,0.002246,-nan,0.000000
55,0.001807,-nan,0.000000
55,0.001742,-nan,0.000000
56,0.046490,128.000000,128.000000
56,0.074772,127.000000,127.000000
56,0.001713,-nan,0.000000
56,0.002278,-nan,0.000000
56,0.001625,-nan,0.000000
56,0.002682,-nan,0.000000
57,0.318430,133.142857,136.000000
57,0.375503,132.700000,135.000000
57,0.000688,-nan,0.000000
57,0.000880,-nan,0.000000
57,0.000590,-nan,0.000000
57,0.000669,-nan,0.000000
58,0.001373,-nan,0.000000
58,0.006704,-nan,0.000000
58,0.001223,-nan,0.000000
58,0.001503,-nan,0.000000
58,0.001064,-nan,0.000000
58,0.001335,-nan,0.000000
59,0.001398,-nan,0.000000
59,0.006729,-nan,0.000000
59,0.001748,-nan,0.000000
59,0.001796,-nan,0.000000
59,0.001504,-nan,0.000000
59,0.002574,-nan,0.000000
60,0.002143,-nan,0.000000
60,0.006328,-nan,0.000000
60,0.004126,132.000000,132.000000
60,0.002589,-nan,0.000000
60,0.003786,-nan,0.000000
60,0.016375,-nan,0.000000
61,0.165649,132.750000,135.000000
61,0.383670,133.625000,138.000000
61,0.193259,134.000000,136.000000
61,0.393288,132.222222,135.000000
61,0.004257,-nan,0.000000
61,0.016546,-nan,0.000000
62,0.001567,-nan,0.000000
62,0.037709,129.000000,129.000000
62,0.001172,-nan,0.000000
62,0.001452,-nan,0.000000
62,0.001116,-nan,0.000000
62,0.001243,-nan,0.000000
63,0.001777,-nan,0.000000
63,0.039785,128.000000,128.000000
63,0.001645,-nan,0.000000
63,0.001934,-nan,0.000000
63,0.001492,-nan,0.000000
63,0.001642,-nan,0.000000
64,0.002797,-nan,0.000000
64,0.003354,-nan,0.000000
64,0.001515,-nan,0.000000
64,0.001815,-nan,0.000000
64,0.001529,-nan,0.000000
64,0.001471,-nan,0.000000
65,0.230987,135.166667,139.000000
65,0.088904,132.500000,134.000000
65,0.117049,131.333333,132.000000
65,0.042097,133.000000,133.000000
65,0.159583,134.000000,136.000000
65,0.104939,133.666667,135.000000
66,0.002584,-nan,0.000000
