1,0.000186,-nan,0.000000
1,0.000073,-nan,0.000000
1,0.000078,-nan,0.000000
1,0.000077,-nan,0.000000
1,0.000076,-nan,0.000000
1,0.000076,-nan,0.000000
1,0.000074,-nan,0.000000
1,0.000074,-nan,0.000000
1,0.000075,-nan,0.000000
1,0.000076,-nan,0.000000
1,0.000077,-nan,0.000000
1,0.000075,-nan,0.000000
1,0.000074,-nan,0.000000
1,0.000076,-nan,0.000000
1,0.000077,-nan,0.000000
1,0.000076,-nan,0.000000
1,0.000075,-nan,0.000000
1,0.000078,-nan,0.000000
1,0.000078,-nan,0.000000
1,0.000075,-nan,0.000000
1,0.000074,-nan,0.000000
1,0.000073,-nan,0.000000
1,0.000076,-nan,0.000000
1,0.000077,-nan,0.000000
1,0.000075,-nan,0.000000
1,0.000074,-nan,0.000000
1,0.000072,-nan,0.000000
1,0.000077,-nan,0.000000
1,0.000073,-nan,0.000000
1,0.000074,-nan,0.000000
1,0.000074,-nan,0.000000
1,0.000076,-nan,0.000000
1,0.000086,-nan,0.000000
1,0.000068,-nan,0.000000
1,0.000078,-nan,0.000000
1,0.000082,-nan,0.000000
1,0.000078,-nan,0.000000
1,0.000072,-nan,0.000000
1,0.000077,-nan,0.000000
1,0.000075,-nan,0.000000
1,0.000074,-nan,0.000000
1,0.000074,-nan,0.000000
1,0.000077,-nan,0.000000
1,0.000074,-nan,0.000000
1,0.000074,-nan,0.000000
1,0.000075,112.000000,112.000000
1,0.000091,-nan,0.000000
1,0.000080,-nan,0.000000
2,0.000260,-nan,0.000000
2,0.000104,-nan,0.000000
2,0.000116,-nan,0.000000
2,0.000105,-nan,0.000000
2,0.000102,-nan,0.000000
2,0.000100,-nan,0.000000
2,0.000113,-nan,0.000000
2,0.000108,-nan,0.000000
2,0.000102,-nan,0.000000
2,0.000100,-nan,0.000000
2,0.000106,-nan,0.000000
2,0.000105,-nan,0.000000
2,0.000105,-nan,0.000000
2,0.000104,-nan,0.000000
2,0.000115,-nan,0.000000
2,0.000100,-nan,0.000000
2,0.000097,-nan,0.000000
2,0.000096,-nan,0.000000
2,0.000111,-nan,0.000000
2,0.000106,-nan,0.000000
2,0.000102,-nan,0.000000
2,0.000102,-nan,0.000000
2,0.000103,-nan,0.000000
2,0.000103,-nan,0.000000
2,0.000104,-nan,0.000000
2,0.000103,-nan,0.000000
2,0.000101,-nan,0.000000
2,0.000098,-nan,0.000000
2,0.000105,-nan,0.000000
2,0.000102,117.000000,117.000000
2,0.000115,-nan,0.000000
2,0.000101,-nan,0.000000
2,0.000150,-nan,0.000000
2,0.000098,-nan,0.000000
2,0.000097,-nan,0.000000
2,0.000113,-nan,0.000000
2,0.000103,-nan,0.000000
2,0.000098,-nan,0.000000
2,0.000102,-nan,0.000000
2,0.000098,-nan,0.000000
2,0.000113,-nan,0.000000
2,0.000105,-nan,0.000000
2,0.000097,-nan,0.000000
2,0.000097,-nan,0.000000
2,0.000121,-nan,0.000000
2,0.000107,-nan,0.000000
2,0.000116,-nan,0.000000
2,0.000103,-nan,0.000000
3,0.000266,-nan,0.000000
3,0.000108,-nan,0.000000
3,0.000108,-nan,0.000000
3,0.000102,-nan,0.000000
3,0.000117,-nan,0.000000
3,0.000099,-nan,0.000000
3,0.000098,-nan,0.000000
3,0.000094,-nan,0.000000
3,0.000096,-nan,0.000000
3,0.000094,-nan,0.000000
3,0.000095,-nan,0.000000
3,0.000098,-nan,0.000000
3,0.000141,-nan,0.000000
3,0.000101,-nan,0.000000
3,0.000108,-nan,0.000000
3,0.000102,-nan,0.000000
